,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
2237,Fragancias de Mujer,DIOR,J’adore,Spray corporal,"70,99 €",No aparece,Sin descuento,,
2238,Fragancias de Mujer,Hugo Boss,Boss The Scent Magnetic,Eau de Parfum,"81,99 €",No aparece,"44,99 €",5,76
2239,Fragancias de Mujer,Guerlain,Mon Guerlain,Eau de Parfum,"86,99 €",No aparece,"59,99 €",,
2240,Fragancias de Mujer,,Sin nombre,Eau de toilette,"17,99 €",No aparece,Sin descuento,,
2241,Fragancias de Mujer,Pacifica,Sin nombre,Spray corporal,"13,99 €",No aparece,Sin descuento,,
2242,Fragancias de Mujer,Nike,Sin nombre,Eau de Cologne,"19,99 €",No aparece,"11,99 €",,
2243,Fragancias de Mujer,DIOR,Miss Dior,Eau de toilette,"47,99 €",No aparece,Sin descuento,,
2244,Fragancias de Mujer,Scalpers,Sin nombre,Eau de toilette,"52,99 €",No aparece,"47,99 €",,
2245,Fragancias de Mujer,Dsquared2,Red Wood,Eau de toilette,"59,99 €",No aparece,"35,99 €",,
2246,Fragancias de Mujer,Nina Ricci,Sin nombre,Eau de toilette,"55,99 €",No aparece,"47,99 €",,
2247,Fragancias de Mujer,Victorio & Lucchino,Sin nombre,Eau de Parfum,"20,99 €",No aparece,"15,99 €",,
2248,Fragancias de Mujer,CHANEL,COCO,Eau de Parfum,"123,99 €",No aparece,Sin descuento,,
2249,Fragancias de Mujer,CHANEL,CHANCE EAU FRAÎCHE,Eau de Parfum,"157,00 €",No aparece,Sin descuento,,
2250,Fragancias de Mujer,CHANEL,N°5,Eau de Parfum,"142,99 €",No aparece,Sin descuento,2,1
2251,Fragancias de Mujer,CHANEL,CHANCE EAU TENDRE,Eau de Parfum,"138,99 €",No aparece,Sin descuento,,
2252,Fragancias de Mujer,Victorio & Lucchino,Sin nombre,Eau de Parfum,"20,99 €",No aparece,"14,49 €",,
2253,Fragancias de Mujer,KENZO,Flower by Kenzo,Eau de Parfum,"69,99 €",No aparece,"38,99 €",,
2254,Fragancias de Mujer,Giovanna de Ruy,Sin nombre,Eau de toilette,"13,99 €",No aparece,Sin descuento,,
2255,Fragancias de Mujer,Mickey Mouse,Sin nombre,Eau de toilette,"10,99 €",No aparece,"9,99 €",,
2256,Fragancias de Mujer,Angel Schlesser,Sin nombre,Eau de Parfum,"90,99 €",No aparece,"55,99 €",,
2257,Fragancias de Mujer,NUXE,Sin nombre,Eau de Parfum,"59,50 €",No aparece,"45,99 €",,
2258,Fragancias de Mujer,Vanderbilt,Sin nombre,Set de fragancia,"9,99 €",No aparece,Sin descuento,,
2259,Fragancias de Mujer,Dicora Urban Fit,Sin nombre,Eau de toilette,"9,99 €",No aparece,Sin descuento,,
2260,Fragancias de Mujer,Jardin Bohème,Natural Fragrances,Eau de Parfum,"39,99 €",No aparece,Sin descuento,4,1
2261,Fragancias de Mujer,Jardin Bohème,Natural Fragrances,Eau de Parfum,"39,99 €",No aparece,Sin descuento,,
2262,Fragancias de Mujer,Abercrombie & Fitch,First Instinct,Eau de Parfum,"55,99 €",No aparece,"32,99 €",,
2263,Fragancias de Mujer,Lalique,Lalique de Lalique,Eau de Parfum,"79,99 €",No aparece,Sin descuento,,
2264,Fragancias de Mujer,Hugo Boss,The Scent For Her,Set de fragancia,"75,09 €",No aparece,"42,79 €",,
2265,Fragancias de Mujer,Hugo Boss,Alive,Set de fragancia,"76,19 €",No aparece,"40,99 €",,
2266,Fragancias de Mujer,Chloé,Signature,Set de fragancia,"73,39 €",No aparece,Sin descuento,,
2267,Fragancias de Mujer,Chloé,Nomade,Set de fragancia,"72,29 €",No aparece,Sin descuento,,
2268,Fragancias de Mujer,Hugo Boss,Boss Ma Vie Pour Femme,Set de fragancia,"74,09 €",No aparece,"39,89 €",,
2269,Fragancias de Mujer,DKNY,Be Tempted,Eau de Parfum,"51,29 €",No aparece,"42,99 €",,
2270,Fragancias de Mujer,Florence By Mills,Wildly Me,Set de fragancia,"47,00 €",No aparece,Sin descuento,,
2271,Fragancias de Mujer,KENZO,Sin nombre,Set de fragancia,"123,79 €",No aparece,"100,99 €",,
2272,Fragancias de Mujer,Narciso Rodriguez,for her,Set de fragancia,"90,99 €",No aparece,Sin descuento,,
2273,Fragancias de Mujer,Givenchy,L’Interdit,Set de fragancia,"142,50 €",No aparece,"92,99 €",,
2274,Fragancias de Mujer,Givenchy,Sin nombre,Set de fragancia,"113,50 €",No aparece,"73,99 €",,
2275,Fragancias de Mujer,Narciso Rodriguez,for her,Set de fragancia,"102,99 €",No aparece,Sin descuento,,
2276,Fragancias de Mujer,Narciso Rodriguez,NARCISO,Set de fragancia,"91,99 €",No aparece,Sin descuento,,
2277,Fragancias de Mujer,Acqua di Parma,Signatures Of The Sun,Perfume,"111,99 €",No aparece,Sin descuento,,
