,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
2896,Perfumes Mujer,Moschino,Pink Fresh Couture,Eau de toilette,"61,00€",26.311475409836063,"44,95€",5,1
2897,Perfumes Mujer,Chanel,Chanel Nº5 Parfum,,"130,00€",24.28461538461538,"98,43€",5,1
2898,Perfumes Mujer,Chanel,Coco Mademoiselle 3X20ml,Eau de toilette,"99,00€",14.191919191919183,"84,95€",5,1
2899,Perfumes Mujer,Jean Paul Gaultier,Set Scandal Le Parfum Intense 80ml + Body Lotion 75ml,Eau de parfum,"130,00€",30.08461538461539,"90,89€",5,1
2900,Perfumes Mujer,Tous,Happy Moments,Eau de toilette,"68,00€",41.25,"39,95€",5,1
2901,Perfumes Mujer,Jean Louis Scherrer,Scherrer 2,Eau de toilette,"92,00€",50.05434782608695,"45,95€",5,1
2902,Perfumes Mujer,Dior,Miss Dior Blooming Bouquet,Eau de toilette,"117,98€",40.76114595694186,"69,89€",5,1
2903,Perfumes Mujer,Etro,Sandalo,Eau de toilette,"172,00€",50.02906976744186,"85,95€",5,1
2904,Perfumes Mujer,Estée Lauder,Modern Muse,Eau de parfum,"84,00€",48.86904761904761,"42,95€",5,1
2905,Perfumes Mujer,Dior,Dior Eau Fraiche,Eau de toilette,"110,00€",11.481818181818184,"97,37€",5,1
2906,Perfumes Mujer,Police,Dark Woman,Eau de toilette,"31,00€",58.225806451612904,"12,95€",5,1
2907,Perfumes Mujer,Jimmy Choo,Jimmy Choo L'Eau,Eau de toilette,"41,00€",48.90243902439024,"20,95€",5,1
2908,Perfumes Mujer,Hugo Boss,Alive,Eau de parfum,"47,00€",10.74468085106382,"41,95€",5,1
2909,Perfumes Mujer,Tous,Oh! The Origin,Eau de toilette,"58,00€",39.741379310344826,"34,95€",5,1
2910,Perfumes Mujer,Hermès,L´Ombre des Merveilles,Eau de parfum,"138,11€",56.592571138947214,"59,95€",5,1
2911,Perfumes Mujer,Chanel,Chanel Nº 5 - Recargable,Eau de parfum,"152,00€",21.65789473684211,"119,08€",5,1
2912,Perfumes Mujer,Teaology,Black Rose Tea All Over,Eau de toilette,"56,00€",37.589285714285715,"34,95€",5,1
2913,Perfumes Mujer,Montale,Velvet Flowers,Eau de parfum,"125,00€",28.039999999999992,"89,95€",5,1
2914,Perfumes Mujer,4711,4711 Floral Collection Rose,Eau de cologne,"33,00€",52.42424242424243,"15,70€",5,1
2915,Perfumes Mujer,Mancera,Mancera Gold Incense,Eau de parfum,"160,00€",31.25,"110,00€",5,1
2916,Perfumes Mujer,Guess,Double Dare,Eau de toilette,"33,50€",25.5223880597015,"24,95€",5,1
2917,Perfumes Mujer,Pepe Jeans,Set Celebrate For Her 80ml + Body Lotion 80ml,Eau de parfum,"105,00€",66.71428571428571,"34,95€",5,1
2918,Perfumes Mujer,Clarins,Set Eau Dynamisante Eau de Soins 100ml + Layt Hidratante 100ml + Exfoliant 30ml,,"65,00€",46.23076923076923,"34,95€",5,2
2919,Perfumes Mujer,Jean Paul Gaultier,Classique Pride Edition,Eau de toilette,"102,00€",41.22549019607843,"59,95€",5,2
2920,Perfumes Mujer,Chloé,Love Story,Eau de parfum,"58,00€",43.13793103448277,"32,98€",5,2
2921,Perfumes Mujer,Clean,Warm Cotton,Eau de parfum,"58,00€",50.08620689655173,"28,95€",5,2
2922,Perfumes Mujer,Reminiscence,Dragée,Eau de parfum,"45,00€",22.33333333333333,"34,95€",5,2
2923,Perfumes Mujer,Armani,Armani Privé Oud Royal,Eau de parfum,"497,00€",52.028169014084504,"238,42€",5,2
2924,Perfumes Mujer,Agua de Sevilla,Agua de Naranjos,Eau de toilette,"40,00€",37.87499999999999,"24,85€",5,1
2925,Perfumes Mujer,Van Cleef & Arpels,Bois D'Iris,Eau de parfum,"129,00€",2.3643410852713203,"125,95€",5,1
