tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
paco,hombre,jean paul gaultier,le beau le parfum,eau de parfum,89.5,46.0,48.33,4,1
paco,hombre,carolina herrera,212 vip men,eau de toilette,74.5,52.0,35.76,4,6
paco,hombre,armani,code hombre,eau de toilette,89.0,44.0,49.84,0,0
paco,hombre,paco rabanne,ultraviolet man,eau de toilette,61.5,51.0,30.14,4,8
paco,hombre,armani,code le parfum,eau de parfum,95.0,47.0,50.35,5,2
paco,hombre,paco rabanne,black xs,eau de toilette,73.5,46.0,39.69,5,2
paco,hombre,jean paul gaultier,le beau,eau de toilette,81.5,39.0,49.72,4,8
paco,hombre,calvin klein,ck one reflections,eau de toilette,70.0,65.0,24.5,5,4
paco,hombre,rochas,eau de rochas pour homme,eau de toilette,54.0,63.0,19.98,4,2
paco,hombre,jean paul gaultier,le male elixir,eau de parfum,96.0,34.0,63.36,0,0
paco,hombre,prada,amber pour homme,eau de toilette,120.0,58.0,50.4,4,18
paco,hombre,hugo boss,boss the scent,eau de toilette,89.0,57.0,38.27,4,7
paco,hombre,armani,eau pour homme,eau de toilette,150.0,57.0,64.5,4,53
paco,hombre,yves saint laurent,l'homme,eau de toilette,90.0,49.0,45.9,4,5
paco,hombre,azzaro,chrome,eau de toilette,90.0,56.0,39.6,4,5
paco,hombre,lancaster,eau de lancaster,eau de toilette,64.9,74.0,16.87,4,2
paco,hombre,quorum,quorum,eau de toilette,11.95,0.0,11.95,4,47
